"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"Q06078"	"U3 small nucleolar RNA-associated protein 21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP21 PE=1 SV=1"	"0.000"	"225.819"	"21"	"19"	"103"	"19"	"939"	"104.7"	"7.80"	"325.97"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P32558"	"FACT complex subunit SPT16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT16 PE=1 SV=1"	"0.000"	"224.744"	"30"	"28"	"148"	"28"	"1035"	"118.6"	"5.10"	"413.42"	"28"	"1"
"False"	"High"	"IsMasterProtein"	"Q08179"	"Mitochondrial distribution and morphology protein 38 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDM38 PE=1 SV=1"	"0.000"	"224.557"	"35"	"21"	"87"	"21"	"573"	"65.0"	"7.77"	"299.30"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P17255"	"V-type proton ATPase catalytic subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA1 PE=1 SV=3"	"0.000"	"219.535"	"27"	"26"	"194"	"26"	"1071"	"118.6"	"6.16"	"598.11"	"26"	"1"
"False"	"High"	"None"	"P19657"	"Plasma membrane ATPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMA2 PE=1 SV=3"	"0.000"	"219.112"	"22"	"18"	"261"	"18"	"947"	"102.1"	"5.03"	"887.86"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"Q03640"	"Tricalbin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB3 PE=1 SV=1"	"0.000"	"216.331"	"17"	"22"	"73"	"22"	"1545"	"171.0"	"7.14"	"241.22"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P19524"	"Myosin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MYO2 PE=1 SV=1"	"0.000"	"216.295"	"20"	"28"	"91"	"27"	"1574"	"180.6"	"6.32"	"303.82"	"28"	"1"
"False"	"High"	"IsMasterProtein"	"P53261"	"Pescadillo homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP7 PE=1 SV=1"	"0.000"	"216.235"	"31"	"23"	"112"	"23"	"605"	"69.8"	"5.60"	"360.85"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P36013"	"NAD-dependent malic enzyme, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1"	"0.000"	"216.172"	"41"	"20"	"128"	"20"	"669"	"74.3"	"8.18"	"393.80"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P53254"	"U3 small nucleolar RNA-associated protein 22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP22 PE=1 SV=1"	"0.000"	"213.985"	"24"	"22"	"95"	"22"	"1237"	"140.4"	"8.46"	"360.09"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"Q08162"	"Exosome complex exonuclease DIS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIS3 PE=1 SV=1"	"0.000"	"212.977"	"23"	"20"	"77"	"20"	"1001"	"113.6"	"6.67"	"286.13"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"Q12460"	"Nucleolar protein 56 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP56 PE=1 SV=1"	"0.000"	"211.979"	"44"	"22"	"205"	"21"	"504"	"56.8"	"8.90"	"683.07"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"Q12220"	"U3 small nucleolar RNA-associated protein 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIP2 PE=1 SV=1"	"0.000"	"211.845"	"28"	"22"	"98"	"22"	"943"	"106.3"	"6.02"	"308.20"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"Q12267"	"Structural maintenance of chromosomes protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMC4 PE=1 SV=1"	"0.000"	"211.592"	"19"	"24"	"67"	"24"	"1418"	"162.1"	"6.21"	"226.14"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P07149"	"Fatty acid synthase subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAS1 PE=1 SV=2"	"0.000"	"210.763"	"15"	"22"	"98"	"22"	"2051"	"228.5"	"5.92"	"329.78"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"Q02892"	"Nucleolar GTP-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOG1 PE=1 SV=1"	"0.000"	"210.746"	"31"	"20"	"148"	"20"	"647"	"74.4"	"8.79"	"403.94"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P02829"	"ATP-dependent molecular chaperone HSP82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP82 PE=1 SV=1"	"0.000"	"209.281"	"29"	"25"	"129"	"3"	"709"	"81.4"	"4.91"	"357.41"	"25"	"1"
"False"	"High"	"IsMasterProtein"	"P32908"	"Structural maintenance of chromosomes protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMC1 PE=1 SV=1"	"0.000"	"208.984"	"21"	"28"	"102"	"28"	"1225"	"141.2"	"6.47"	"318.62"	"28"	"1"
"False"	"High"	"IsMasterProtein"	"P34241"	"Nucleolar pre-ribosomal-associated protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URB1 PE=1 SV=2"	"0.000"	"205.429"	"19"	"26"	"85"	"26"	"1764"	"203.2"	"7.31"	"270.56"	"26"	"1"
"False"	"High"	"IsMasterProtein"	"Q04660"	"Ribosome biogenesis protein ERB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERB1 PE=1 SV=1"	"0.000"	"204.589"	"33"	"22"	"88"	"22"	"807"	"91.6"	"5.17"	"306.56"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P38129"	"Transcription initiation factor TFIID subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF5 PE=1 SV=1"	"0.000"	"203.996"	"35"	"21"	"87"	"21"	"798"	"88.9"	"7.40"	"292.57"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P13382"	"DNA polymerase alpha catalytic subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POL1 PE=1 SV=2"	"0.000"	"203.201"	"20"	"23"	"81"	"23"	"1468"	"166.7"	"6.24"	"294.55"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P32368"	"Phosphoinositide phosphatase SAC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC1 PE=1 SV=1"	"0.000"	"202.572"	"47"	"20"	"99"	"20"	"623"	"71.1"	"7.71"	"366.05"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P32333"	"TATA-binding protein-associated factor MOT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MOT1 PE=1 SV=1"	"0.000"	"202.400"	"18"	"27"	"81"	"27"	"1867"	"209.8"	"6.57"	"220.98"	"27"	"1"
"False"	"High"	"IsMasterProtein"	"Q08773"	"ISWI chromatin-remodeling complex ATPase ISW2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISW2 PE=1 SV=1"	"0.000"	"202.044"	"21"	"22"	"76"	"22"	"1120"	"130.2"	"6.64"	"245.25"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P04147"	"Polyadenylate-binding protein, cytoplasmic and nuclear OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAB1 PE=1 SV=4"	"0.000"	"201.714"	"28"	"22"	"84"	"22"	"577"	"64.3"	"5.97"	"290.62"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P52910"	"Acetyl-coenzyme A synthetase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS2 PE=1 SV=1"	"0.000"	"201.081"	"32"	"17"	"69"	"17"	"683"	"75.4"	"6.68"	"279.33"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P33416"	"Heat shock protein 78, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP78 PE=1 SV=2"	"0.000"	"200.463"	"31"	"23"	"85"	"23"	"811"	"91.3"	"8.05"	"255.04"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P38181"	"Nucleoporin NUP170 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP170 PE=1 SV=1"	"0.000"	"200.134"	"17"	"17"	"72"	"17"	"1502"	"169.4"	"6.13"	"250.01"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P35191"	"DnaJ homolog 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDJ1 PE=1 SV=1"	"0.000"	"198.465"	"39"	"20"	"95"	"20"	"511"	"55.5"	"9.22"	"340.10"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"Q08972"	"[NU+] prion formation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NEW1 PE=1 SV=1"	"0.000"	"196.680"	"28"	"21"	"68"	"21"	"1196"	"134.2"	"5.86"	"217.04"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"Q08208"	"Nucleolar protein 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP12 PE=1 SV=1"	"0.000"	"194.512"	"44"	"20"	"102"	"20"	"459"	"51.9"	"9.44"	"351.76"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"Q12680"	"Glutamate synthase [NADH] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLT1 PE=1 SV=2"	"0.000"	"194.507"	"15"	"22"	"80"	"22"	"2145"	"238.0"	"6.58"	"248.42"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P09624"	"Dihydrolipoyl dehydrogenase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LPD1 PE=1 SV=1"	"0.000"	"194.382"	"45"	"17"	"114"	"17"	"499"	"54.0"	"8.03"	"358.71"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P32386"	"ATP-dependent bile acid permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBT1 PE=1 SV=2"	"0.000"	"193.294"	"15"	"23"	"85"	"23"	"1661"	"189.0"	"8.09"	"275.99"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P32657"	"Chromo domain-containing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHD1 PE=1 SV=1"	"0.000"	"192.619"	"22"	"25"	"86"	"25"	"1468"	"168.1"	"6.51"	"273.91"	"25"	"1"
"False"	"High"	"IsMasterProtein"	"P33334"	"Pre-mRNA-splicing factor 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP8 PE=1 SV=1"	"0.000"	"192.531"	"14"	"28"	"82"	"28"	"2413"	"279.3"	"7.30"	"220.33"	"28"	"1"
"False"	"High"	"IsMasterProtein"	"P23615"	"Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1"	"0.000"	"190.344"	"18"	"23"	"84"	"23"	"1451"	"168.2"	"5.01"	"263.31"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P53883"	"Nucleolar protein 13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP13 PE=1 SV=2"	"0.000"	"189.952"	"48"	"21"	"85"	"21"	"403"	"45.6"	"9.29"	"284.20"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P33322"	"H/ACA ribonucleoprotein complex subunit CBF5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBF5 PE=1 SV=1"	"0.000"	"189.505"	"55"	"20"	"116"	"20"	"483"	"54.7"	"8.90"	"335.82"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P20448"	"ATP-dependent RNA helicase HCA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HCA4 PE=1 SV=2"	"0.000"	"187.785"	"26"	"17"	"93"	"17"	"770"	"87.1"	"7.42"	"275.43"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"Q06106"	"Multiple RNA-binding domain-containing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRD1 PE=1 SV=1"	"0.000"	"187.323"	"26"	"19"	"92"	"19"	"887"	"101.1"	"6.55"	"283.63"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P40341"	"Mitochondrial respiratory chain complexes assembly protein YTA12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA12 PE=1 SV=2"	"0.000"	"185.757"	"25"	"19"	"79"	"19"	"825"	"93.2"	"7.56"	"274.47"	"19"	"1"
"False"	"High"	"IsMasterProteinRejected"	"Q01896"	"Sodium transport ATPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENA2 PE=1 SV=1"	"0.000"	"185.402"	"27"	"21"	"74"	"0"	"1091"	"120.2"	"5.53"	"206.10"	"21"	"0"
"False"	"High"	"IsMasterProtein"	"P38779"	"Proteasome-interacting protein CIC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIC1 PE=1 SV=1"	"0.000"	"184.562"	"39"	"18"	"97"	"18"	"376"	"42.5"	"8.78"	"334.45"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P60010"	"Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1"	"0.000"	"184.483"	"54"	"12"	"175"	"12"	"375"	"41.7"	"5.68"	"566.74"	"12"	"1"
"False"	"High"	"IsMasterProtein"	"Q08581"	"Kinetochore protein SLK19 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLK19 PE=1 SV=1"	"0.000"	"183.774"	"24"	"19"	"65"	"19"	"821"	"95.3"	"4.91"	"214.70"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P19882"	"Heat shock protein 60, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP60 PE=1 SV=1"	"0.000"	"183.258"	"38"	"18"	"193"	"18"	"572"	"60.7"	"5.31"	"616.96"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P38112"	"ATP-dependent RNA helicase MAK5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK5 PE=1 SV=1"	"0.000"	"182.904"	"20"	"14"	"74"	"14"	"773"	"87.0"	"8.40"	"254.38"	"14"	"1"
"False"	"High"	"IsMasterProtein"	"P06168"	"Ketol-acid reductoisomerase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV5 PE=1 SV=1"	"0.000"	"182.750"	"51"	"18"	"209"	"18"	"395"	"44.3"	"9.04"	"719.20"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P15646"	"rRNA 2'-O-methyltransferase fibrillarin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP1 PE=1 SV=1"	"0.000"	"182.622"	"51"	"14"	"378"	"14"	"327"	"34.4"	"10.24"	"1292.25"	"14"	"1"
"False"	"High"	"IsMasterProtein"	"Q02785"	"ATP-dependent permease PDR12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDR12 PE=1 SV=1"	"0.000"	"182.616"	"16"	"19"	"76"	"19"	"1511"	"171.0"	"6.84"	"254.02"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P22276"	"DNA-directed RNA polymerase III subunit RPC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RET1 PE=1 SV=2"	"0.000"	"182.518"	"18"	"17"	"84"	"17"	"1149"	"129.4"	"8.18"	"267.13"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P40150"	"Ribosome-associated molecular chaperone SSB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB2 PE=1 SV=2"	"0.000"	"181.692"	"38"	"16"	"122"	"1"	"613"	"66.6"	"5.49"	"473.51"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"Q12691"	"Sodium transport ATPase 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENA5 PE=1 SV=1"	"0.000"	"181.407"	"27"	"20"	"73"	"3"	"1091"	"120.2"	"5.53"	"204.12"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P11484"	"Ribosome-associated molecular chaperone SSB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB1 PE=1 SV=3"	"0.000"	"181.293"	"38"	"16"	"122"	"1"	"613"	"66.6"	"5.44"	"472.72"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P33775"	"Dolichyl-phosphate-mannose--protein mannosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMT1 PE=1 SV=1"	"0.000"	"180.994"	"16"	"16"	"116"	"16"	"817"	"92.6"	"6.68"	"390.52"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P22137"	"Clathrin heavy chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHC1 PE=1 SV=1"	"0.000"	"180.533"	"13"	"20"	"72"	"20"	"1653"	"187.1"	"5.24"	"236.37"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P38626"	"NADH-cytochrome b5 reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBR1 PE=1 SV=2"	"0.000"	"180.289"	"41"	"10"	"118"	"10"	"284"	"31.5"	"8.78"	"355.03"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"P15705"	"Heat shock protein STI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STI1 PE=1 SV=1"	"0.000"	"180.229"	"33"	"18"	"79"	"18"	"589"	"66.2"	"5.59"	"277.51"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P21951"	"DNA polymerase epsilon catalytic subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POL2 PE=1 SV=1"	"0.000"	"180.187"	"11"	"24"	"80"	"24"	"2222"	"255.5"	"6.95"	"240.33"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P00560"	"Phosphoglycerate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGK1 PE=1 SV=2"	"0.000"	"179.929"	"49"	"17"	"155"	"17"	"416"	"44.7"	"7.61"	"507.83"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P16474"	"Endoplasmic reticulum chaperone BiP OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAR2 PE=1 SV=1"	"0.000"	"178.842"	"32"	"19"	"147"	"19"	"682"	"74.4"	"4.93"	"495.46"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P07259"	"Protein URA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA2 PE=1 SV=5"	"0.000"	"177.692"	"13"	"24"	"118"	"24"	"2214"	"244.9"	"5.83"	"352.54"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P53622"	"Coatomer subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COP1 PE=1 SV=2"	"0.000"	"177.690"	"25"	"21"	"69"	"21"	"1201"	"135.5"	"5.99"	"219.01"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P37838"	"Nucleolar protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP4 PE=1 SV=1"	"0.000"	"177.616"	"30"	"22"	"99"	"22"	"685"	"77.8"	"9.06"	"307.41"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P54781"	"Cytochrome P450 61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG5 PE=1 SV=1"	"0.000"	"176.960"	"22"	"10"	"71"	"10"	"538"	"61.3"	"7.91"	"247.10"	"10"	"1"
"False"	"High"	"IsMasterProtein"	"Q03690"	"Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1"	"0.000"	"176.703"	"19"	"21"	"71"	"21"	"1277"	"145.1"	"6.39"	"187.37"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P39015"	"Suppressor protein STM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STM1 PE=1 SV=3"	"0.000"	"174.739"	"48"	"19"	"153"	"19"	"273"	"30.0"	"9.66"	"439.00"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P36046"	"Mitochondrial intermembrane space import and assembly protein 40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIA40 PE=1 SV=2"	"0.000"	"174.515"	"53"	"19"	"66"	"19"	"403"	"44.5"	"4.56"	"233.09"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P17536"	"Tropomyosin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPM1 PE=1 SV=1"	"0.000"	"174.496"	"62"	"16"	"61"	"16"	"199"	"23.5"	"4.61"	"222.42"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P14540"	"Fructose-bisphosphate aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBA1 PE=1 SV=3"	"0.000"	"173.506"	"46"	"13"	"120"	"13"	"359"	"39.6"	"5.78"	"364.81"	"13"	"1"
"False"	"High"	"IsMasterProtein"	"P33892"	"eIF-2-alpha kinase activator GCN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCN1 PE=1 SV=1"	"0.000"	"173.193"	"11"	"23"	"79"	"23"	"2672"	"296.5"	"5.27"	"204.46"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P04801"	"Threonine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THS1 PE=1 SV=2"	"0.000"	"172.744"	"24"	"15"	"77"	"15"	"734"	"84.5"	"7.03"	"225.25"	"15"	"1"
"False"	"High"	"IsMasterProtein"	"P53598"	"Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSC1 PE=1 SV=1"	"0.000"	"171.925"	"36"	"9"	"62"	"9"	"329"	"35.0"	"8.46"	"286.06"	"9"	"1"
"False"	"High"	"IsMasterProtein"	"P46982"	"Alpha-1,2-mannosyltransferase MNN5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNN5 PE=1 SV=2"	"0.000"	"171.780"	"32"	"12"	"63"	"12"	"586"	"67.2"	"6.87"	"264.54"	"12"	"1"
"False"	"High"	"IsMasterProtein"	"P53125"	"Imitation switch two complex protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ITC1 PE=1 SV=1"	"0.000"	"171.297"	"20"	"23"	"79"	"23"	"1264"	"145.6"	"5.68"	"225.17"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"Q07878"	"Vacuolar protein sorting-associated protein 13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS13 PE=1 SV=1"	"0.000"	"171.073"	"8"	"21"	"60"	"21"	"3144"	"357.6"	"5.60"	"205.01"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P16603"	"NADPH--cytochrome P450 reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCP1 PE=1 SV=3"	"0.000"	"170.930"	"35"	"18"	"74"	"18"	"691"	"76.7"	"5.19"	"282.37"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"Q04958"	"Lysophospholipase NTE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NTE1 PE=1 SV=1"	"0.000"	"169.981"	"16"	"16"	"58"	"16"	"1679"	"187.0"	"8.10"	"204.90"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P39744"	"Nucleolar complex protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOC2 PE=1 SV=2"	"0.000"	"169.537"	"21"	"15"	"114"	"15"	"710"	"81.6"	"8.48"	"314.77"	"15"	"1"
"False"	"High"	"IsMasterProtein"	"P33299"	"26S proteasome regulatory subunit 7 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT1 PE=1 SV=1"	"0.000"	"168.980"	"44"	"16"	"77"	"16"	"467"	"52.0"	"5.47"	"253.58"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P32589"	"Heat shock protein homolog SSE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSE1 PE=1 SV=4"	"0.000"	"168.928"	"35"	"18"	"96"	"16"	"693"	"77.3"	"5.22"	"304.51"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P47037"	"Structural maintenance of chromosomes protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMC3 PE=1 SV=1"	"0.000"	"168.585"	"22"	"24"	"66"	"24"	"1230"	"141.3"	"5.81"	"211.21"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P13587"	"Sodium transport ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENA1 PE=1 SV=1"	"0.000"	"168.518"	"26"	"20"	"69"	"3"	"1091"	"120.3"	"5.57"	"186.73"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P53131"	"Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP43 PE=1 SV=1"	"0.000"	"168.088"	"28"	"17"	"104"	"17"	"767"	"87.5"	"6.42"	"241.83"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P48231"	"Tricalbin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB2 PE=1 SV=1"	"0.000"	"167.995"	"20"	"21"	"72"	"20"	"1178"	"132.4"	"8.54"	"254.70"	"21"	"1"
