"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"P00560"	"Phosphoglycerate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGK1 PE=1 SV=2"	"0.000"	"284.194"	"48"	"19"	"300"	"19"	"416"	"44.7"	"7.61"	"1000.97"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"Q08965"	"Ribosome biogenesis protein BMS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BMS1 PE=1 SV=1"	"0.000"	"279.182"	"27"	"29"	"174"	"29"	"1183"	"135.5"	"6.81"	"455.42"	"29"	"1"
"False"	"High"	"IsMasterProtein"	"P19414"	"Aconitate hydratase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACO1 PE=1 SV=2"	"0.000"	"279.086"	"42"	"24"	"176"	"24"	"778"	"85.3"	"8.07"	"617.12"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P06168"	"Ketol-acid reductoisomerase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV5 PE=1 SV=1"	"0.000"	"278.112"	"59"	"21"	"766"	"21"	"395"	"44.3"	"9.04"	"2209.44"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P15180"	"Lysine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRS1 PE=1 SV=2"	"0.000"	"272.301"	"41"	"24"	"131"	"24"	"591"	"67.9"	"6.13"	"439.59"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P0CX46"	"60S ribosomal protein L2-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL2B PE=1 SV=1"	"0.000"	"270.498"	"70"	"18"	"518"	"18"	"254"	"27.4"	"11.11"	"1291.49"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P53131"	"Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP43 PE=1 SV=1"	"0.000"	"270.312"	"47"	"24"	"271"	"24"	"767"	"87.5"	"6.42"	"533.50"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P53049"	"Oligomycin resistance ATP-dependent permease YOR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOR1 PE=1 SV=1"	"0.000"	"264.704"	"20"	"29"	"116"	"29"	"1477"	"166.6"	"7.68"	"413.10"	"29"	"1"
"False"	"High"	"IsMasterProtein"	"P16603"	"NADPH--cytochrome P450 reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCP1 PE=1 SV=3"	"0.000"	"264.267"	"46"	"24"	"122"	"24"	"691"	"76.7"	"5.19"	"426.49"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P36013"	"NAD-dependent malic enzyme, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAE1 PE=1 SV=1"	"0.000"	"263.964"	"58"	"26"	"207"	"26"	"669"	"74.3"	"8.18"	"623.20"	"26"	"1"
"False"	"High"	"IsMasterProtein"	"P32558"	"FACT complex subunit SPT16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT16 PE=1 SV=1"	"0.000"	"263.683"	"25"	"27"	"136"	"27"	"1035"	"118.6"	"5.10"	"448.72"	"27"	"1"
"False"	"High"	"IsMasterProtein"	"P35194"	"U3 small nucleolar RNA-associated protein 20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP20 PE=1 SV=3"	"0.000"	"263.494"	"19"	"33"	"129"	"33"	"2493"	"287.4"	"7.03"	"470.63"	"33"	"1"
"False"	"High"	"IsMasterProtein"	"P60010"	"Actin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACT1 PE=1 SV=1"	"0.000"	"262.658"	"59"	"16"	"328"	"16"	"375"	"41.7"	"5.68"	"1032.68"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"Q08972"	"[NU+] prion formation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NEW1 PE=1 SV=1"	"0.000"	"262.210"	"31"	"24"	"96"	"24"	"1196"	"134.2"	"5.86"	"312.28"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P27476"	"Nuclear localization sequence-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSR1 PE=1 SV=1"	"0.000"	"259.478"	"43"	"20"	"251"	"20"	"414"	"44.5"	"4.93"	"897.75"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P06169"	"Pyruvate decarboxylase isozyme 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDC1 PE=1 SV=7"	"0.000"	"258.833"	"50"	"18"	"271"	"16"	"563"	"61.5"	"6.19"	"866.06"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"Q03640"	"Tricalbin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB3 PE=1 SV=1"	"0.000"	"256.519"	"24"	"25"	"131"	"25"	"1545"	"171.0"	"7.14"	"473.48"	"25"	"1"
"False"	"High"	"IsMasterProtein"	"P16140"	"V-type proton ATPase subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA2 PE=1 SV=2"	"0.000"	"255.905"	"38"	"22"	"149"	"22"	"517"	"57.7"	"5.07"	"608.10"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P19657"	"Plasma membrane ATPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMA2 PE=1 SV=3"	"0.000"	"255.565"	"24"	"19"	"802"	"1"	"947"	"102.1"	"5.03"	"2716.18"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P10591"	"Heat shock protein SSA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSA1 PE=1 SV=4"	"0.000"	"255.078"	"37"	"23"	"268"	"9"	"642"	"69.6"	"5.11"	"886.69"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P53622"	"Coatomer subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COP1 PE=1 SV=2"	"0.000"	"253.451"	"36"	"28"	"118"	"28"	"1201"	"135.5"	"5.99"	"421.91"	"28"	"1"
"False"	"High"	"IsMasterProtein"	"P04147"	"Polyadenylate-binding protein, cytoplasmic and nuclear OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PAB1 PE=1 SV=4"	"0.000"	"251.412"	"37"	"22"	"140"	"22"	"577"	"64.3"	"5.97"	"441.71"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P46982"	"Alpha-1,2-mannosyltransferase MNN5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNN5 PE=1 SV=2"	"0.000"	"251.407"	"45"	"18"	"109"	"18"	"586"	"67.2"	"6.87"	"411.73"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P40989"	"1,3-beta-glucan synthase component GSC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSC2 PE=1 SV=2"	"0.000"	"250.445"	"17"	"20"	"193"	"5"	"1895"	"216.9"	"7.02"	"753.43"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"Q06078"	"U3 small nucleolar RNA-associated protein 21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP21 PE=1 SV=1"	"0.000"	"248.842"	"24"	"23"	"157"	"23"	"939"	"104.7"	"7.80"	"513.39"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P24276"	"Protein SSD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSD1 PE=1 SV=1"	"0.000"	"248.725"	"27"	"22"	"98"	"22"	"1250"	"139.9"	"7.64"	"312.97"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P19524"	"Myosin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MYO2 PE=1 SV=1"	"0.000"	"248.356"	"23"	"29"	"104"	"28"	"1574"	"180.6"	"6.32"	"368.79"	"29"	"1"
"False"	"High"	"IsMasterProtein"	"P32368"	"Phosphoinositide phosphatase SAC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAC1 PE=1 SV=1"	"0.000"	"247.538"	"49"	"21"	"174"	"21"	"623"	"71.1"	"7.71"	"643.45"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P10592"	"Heat shock protein SSA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSA2 PE=1 SV=3"	"0.000"	"244.538"	"37"	"24"	"263"	"10"	"639"	"69.4"	"5.06"	"885.30"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P32589"	"Heat shock protein homolog SSE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSE1 PE=1 SV=4"	"0.000"	"243.898"	"39"	"21"	"178"	"19"	"693"	"77.3"	"5.22"	"664.54"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P19882"	"Heat shock protein 60, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP60 PE=1 SV=1"	"0.000"	"236.899"	"44"	"22"	"768"	"22"	"572"	"60.7"	"5.31"	"1925.79"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P13382"	"DNA polymerase alpha catalytic subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POL1 PE=1 SV=2"	"0.000"	"236.318"	"19"	"21"	"128"	"21"	"1468"	"166.7"	"6.24"	"408.84"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"Q04660"	"Ribosome biogenesis protein ERB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERB1 PE=1 SV=1"	"0.000"	"235.681"	"34"	"24"	"146"	"24"	"807"	"91.6"	"5.17"	"464.83"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P38764"	"26S proteasome regulatory subunit RPN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN1 PE=1 SV=3"	"0.000"	"234.655"	"26"	"23"	"93"	"23"	"993"	"109.4"	"4.63"	"331.82"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P00359"	"Glyceraldehyde-3-phosphate dehydrogenase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TDH3 PE=1 SV=3"	"0.000"	"232.278"	"59"	"15"	"315"	"5"	"332"	"35.7"	"6.96"	"1213.41"	"15"	"1"
"False"	"High"	"IsMasterProtein"	"P33322"	"H/ACA ribonucleoprotein complex subunit CBF5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBF5 PE=1 SV=1"	"0.000"	"230.906"	"46"	"19"	"198"	"19"	"483"	"54.7"	"8.90"	"579.82"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P38138"	"Glucosidase 2 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROT2 PE=1 SV=1"	"0.000"	"229.538"	"30"	"20"	"113"	"20"	"954"	"110.2"	"6.16"	"348.98"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P16861"	"ATP-dependent 6-phosphofructokinase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFK1 PE=1 SV=1"	"0.000"	"228.495"	"29"	"21"	"116"	"21"	"987"	"107.9"	"6.39"	"392.05"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"Q03690"	"Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1"	"0.000"	"226.955"	"26"	"29"	"109"	"29"	"1277"	"145.1"	"6.39"	"315.44"	"29"	"1"
"False"	"High"	"IsMasterProtein"	"Q02892"	"Nucleolar GTP-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOG1 PE=1 SV=1"	"0.000"	"226.102"	"40"	"21"	"178"	"21"	"647"	"74.4"	"8.79"	"559.06"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P40069"	"Importin subunit beta-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP123 PE=1 SV=1"	"0.000"	"226.007"	"27"	"18"	"115"	"18"	"1113"	"122.5"	"4.63"	"421.76"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P37292"	"Serine hydroxymethyltransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHM1 PE=1 SV=2"	"0.000"	"221.969"	"50"	"13"	"131"	"13"	"490"	"53.7"	"8.72"	"493.24"	"13"	"1"
"False"	"High"	"IsMasterProtein"	"P16474"	"Endoplasmic reticulum chaperone BiP OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAR2 PE=1 SV=1"	"0.000"	"221.640"	"36"	"22"	"310"	"21"	"682"	"74.4"	"4.93"	"757.10"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P02992"	"Elongation factor Tu, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUF1 PE=1 SV=1"	"0.000"	"221.596"	"46"	"14"	"141"	"14"	"437"	"47.9"	"6.65"	"476.65"	"14"	"1"
"False"	"High"	"IsMasterProtein"	"P07342"	"Acetolactate synthase catalytic subunit, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV2 PE=1 SV=1"	"0.000"	"220.395"	"39"	"16"	"178"	"16"	"687"	"74.9"	"8.51"	"729.06"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P34241"	"Nucleolar pre-ribosomal-associated protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URB1 PE=1 SV=2"	"0.000"	"217.687"	"16"	"23"	"79"	"23"	"1764"	"203.2"	"7.31"	"303.73"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P38112"	"ATP-dependent RNA helicase MAK5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK5 PE=1 SV=1"	"0.000"	"217.286"	"28"	"18"	"85"	"18"	"773"	"87.0"	"8.40"	"298.53"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P12709"	"Glucose-6-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGI1 PE=1 SV=3"	"0.000"	"215.845"	"45"	"18"	"103"	"18"	"554"	"61.3"	"6.46"	"366.61"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P32657"	"Chromo domain-containing protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHD1 PE=1 SV=1"	"0.000"	"215.602"	"22"	"24"	"119"	"24"	"1468"	"168.1"	"6.51"	"422.23"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P15424"	"ATP-dependent RNA helicase MSS116, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSS116 PE=1 SV=1"	"0.000"	"215.080"	"27"	"20"	"128"	"20"	"664"	"76.2"	"8.98"	"493.59"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P07251"	"ATP synthase subunit alpha, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP1 PE=1 SV=5"	"0.000"	"215.008"	"39"	"17"	"304"	"17"	"545"	"58.6"	"9.04"	"994.92"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P32597"	"Nuclear protein STH1/NPS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STH1 PE=1 SV=1"	"0.000"	"213.737"	"23"	"24"	"96"	"23"	"1359"	"156.6"	"6.71"	"293.18"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P32476"	"Squalene monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG1 PE=1 SV=2"	"0.000"	"212.874"	"38"	"19"	"134"	"19"	"496"	"55.1"	"6.48"	"497.34"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P38626"	"NADH-cytochrome b5 reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBR1 PE=1 SV=2"	"0.000"	"212.477"	"64"	"14"	"151"	"14"	"284"	"31.5"	"8.78"	"519.95"	"14"	"1"
"False"	"High"	"IsMasterProtein"	"P10664"	"60S ribosomal protein L4-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL4A PE=1 SV=4"	"0.000"	"211.717"	"50"	"14"	"416"	"3"	"362"	"39.1"	"10.64"	"1195.64"	"14"	"1"
"False"	"High"	"IsMasterProtein"	"P37838"	"Nucleolar protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP4 PE=1 SV=1"	"0.000"	"211.358"	"29"	"22"	"96"	"22"	"685"	"77.8"	"9.06"	"337.42"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P23615"	"Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1"	"0.000"	"211.287"	"23"	"26"	"109"	"26"	"1451"	"168.2"	"5.01"	"331.42"	"26"	"1"
"False"	"High"	"IsMasterProtein"	"P07213"	"Mitochondrial import receptor subunit TOM70 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM70 PE=1 SV=2"	"0.000"	"211.159"	"35"	"21"	"111"	"21"	"617"	"70.1"	"5.35"	"366.31"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P04051"	"DNA-directed RNA polymerase III subunit RPC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPO31 PE=1 SV=1"	"0.000"	"210.650"	"24"	"24"	"111"	"24"	"1460"	"162.2"	"8.24"	"343.59"	"24"	"1"
"False"	"High"	"IsMasterProtein"	"P33775"	"Dolichyl-phosphate-mannose--protein mannosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMT1 PE=1 SV=1"	"0.000"	"209.342"	"24"	"18"	"137"	"18"	"817"	"92.6"	"6.68"	"505.15"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P32898"	"Mitochondrial presequence protease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYM1 PE=1 SV=2"	"0.000"	"208.815"	"31"	"23"	"117"	"23"	"989"	"112.1"	"6.42"	"395.66"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P06634"	"ATP-dependent RNA helicase DED1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DED1 PE=1 SV=2"	"0.000"	"208.263"	"44"	"17"	"192"	"15"	"604"	"65.5"	"7.83"	"521.12"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P09436"	"Isoleucine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILS1 PE=1 SV=1"	"0.000"	"207.852"	"23"	"20"	"106"	"20"	"1072"	"122.9"	"6.06"	"367.85"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P22082"	"Transcription regulatory protein SNF2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF2 PE=1 SV=1"	"0.000"	"207.596"	"16"	"21"	"64"	"20"	"1703"	"193.9"	"7.01"	"234.02"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P39533"	"Homocitrate dehydratase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACO2 PE=1 SV=1"	"0.000"	"207.582"	"35"	"21"	"77"	"21"	"789"	"86.5"	"6.96"	"270.35"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P40318"	"ERAD-associated E3 ubiquitin-protein ligase DOA10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSM4 PE=1 SV=1"	"0.000"	"206.122"	"22"	"20"	"142"	"20"	"1319"	"151.4"	"6.28"	"397.49"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P15646"	"rRNA 2'-O-methyltransferase fibrillarin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP1 PE=1 SV=1"	"0.000"	"205.840"	"47"	"13"	"471"	"13"	"327"	"34.4"	"10.24"	"1401.53"	"13"	"1"
"False"	"High"	"IsMasterProtein"	"P22137"	"Clathrin heavy chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHC1 PE=1 SV=1"	"0.000"	"202.485"	"15"	"20"	"86"	"20"	"1653"	"187.1"	"5.24"	"312.43"	"20"	"1"
"False"	"High"	"IsMasterProtein"	"P05694"	"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET6 PE=1 SV=4"	"0.000"	"202.427"	"33"	"19"	"91"	"19"	"767"	"85.8"	"6.47"	"290.82"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P40032"	"Prolyl 3,4-dihydroxylase TPA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPA1 PE=1 SV=1"	"0.000"	"201.726"	"40"	"22"	"138"	"22"	"644"	"74.0"	"5.39"	"403.45"	"22"	"1"
"False"	"High"	"IsMasterProtein"	"P53261"	"Pescadillo homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP7 PE=1 SV=1"	"0.000"	"201.706"	"26"	"21"	"108"	"21"	"605"	"69.8"	"5.60"	"373.46"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P35191"	"DnaJ homolog 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDJ1 PE=1 SV=1"	"0.000"	"201.575"	"39"	"19"	"106"	"19"	"511"	"55.5"	"9.22"	"375.21"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P32319"	"Vacuolar protein sorting/targeting protein VPS10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEP1 PE=1 SV=1"	"0.000"	"199.796"	"16"	"21"	"89"	"21"	"1579"	"177.7"	"4.89"	"297.35"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P40055"	"U3 small nucleolar RNA-associated protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP7 PE=1 SV=1"	"0.000"	"196.191"	"35"	"16"	"92"	"16"	"554"	"62.3"	"9.45"	"323.96"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P38181"	"Nucleoporin NUP170 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP170 PE=1 SV=1"	"0.000"	"195.677"	"20"	"19"	"68"	"19"	"1502"	"169.4"	"6.13"	"258.84"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"Q08208"	"Nucleolar protein 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP12 PE=1 SV=1"	"0.000"	"195.621"	"39"	"19"	"101"	"19"	"459"	"51.9"	"9.44"	"351.29"	"19"	"1"
"False"	"High"	"IsMasterProtein"	"P38129"	"Transcription initiation factor TFIID subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF5 PE=1 SV=1"	"0.000"	"195.549"	"31"	"17"	"87"	"17"	"798"	"88.9"	"7.40"	"315.89"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P41805"	"60S ribosomal protein L10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL10 PE=1 SV=1"	"0.000"	"194.728"	"65"	"15"	"304"	"15"	"221"	"25.3"	"10.02"	"1052.52"	"15"	"1"
"False"	"High"	"IsMasterProtein"	"P00927"	"Threonine dehydratase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ILV1 PE=1 SV=2"	"0.000"	"194.239"	"44"	"17"	"200"	"17"	"576"	"63.8"	"8.53"	"550.87"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P40341"	"Mitochondrial respiratory chain complexes assembly protein YTA12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YTA12 PE=1 SV=2"	"0.000"	"193.562"	"23"	"17"	"120"	"17"	"825"	"93.2"	"7.56"	"375.03"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P40150"	"Ribosome-associated molecular chaperone SSB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSB2 PE=1 SV=2"	"0.000"	"193.477"	"32"	"16"	"240"	"2"	"613"	"66.6"	"5.49"	"831.15"	"16"	"1"
"False"	"High"	"IsMasterProtein"	"P36126"	"Phospholipase D1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPO14 PE=1 SV=3"	"0.000"	"193.420"	"14"	"18"	"79"	"18"	"1683"	"195.1"	"7.59"	"280.92"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P0CX38"	"40S ribosomal protein S6-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS6B PE=1 SV=1"	"0.000"	"193.283"	"52"	"17"	"373"	"17"	"236"	"27.0"	"10.45"	"991.58"	"17"	"1"
"False"	"High"	"IsMasterProtein"	"P16862"	"ATP-dependent 6-phosphofructokinase subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PFK2 PE=1 SV=4"	"0.000"	"192.582"	"34"	"18"	"98"	"18"	"959"	"104.6"	"6.67"	"327.56"	"18"	"1"
"False"	"High"	"IsMasterProtein"	"P33416"	"Heat shock protein 78, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP78 PE=1 SV=2"	"0.000"	"192.363"	"38"	"23"	"90"	"23"	"811"	"91.3"	"8.05"	"309.37"	"23"	"1"
"False"	"High"	"IsMasterProtein"	"P22276"	"DNA-directed RNA polymerase III subunit RPC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RET1 PE=1 SV=2"	"0.000"	"192.157"	"21"	"21"	"72"	"21"	"1149"	"129.4"	"8.18"	"257.60"	"21"	"1"
"False"	"High"	"IsMasterProtein"	"P30771"	"ATP-dependent helicase NAM7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NAM7 PE=1 SV=1"	"0.000"	"192.123"	"20"	"17"	"76"	"17"	"971"	"109.4"	"6.48"	"289.33"	"17"	"1"
